date,atm_iv,atm_iv_next,skew,term,dte_near,iv_chg5,rv20,vrp,skew_z,ivchg5_z,atm_z
2018-01-12,13.764955555555556,14.7012,3.553769696969699,-0.9362444444444442,28,1.284969444444446,13.981677391117783,-0.21672183556222713,-1.3415320675580544,0.6806254860150787,-0.16511433521876429
2018-01-15,13.70779,14.560525,3.490037878787877,-0.8527350000000009,25,-0.48258000000000223,13.873677037163517,-0.16588703716351816,-1.3630365185933975,-0.23128077815004736,-0.18295029611465843
2018-01-16,13.53709,14.50247,2.9394709090909075,-0.9653800000000015,24,-2.133665555555556,13.93138104361916,-0.3942910436191607,-1.6331020501652393,-1.0829198859167386,-0.24468686105076362
2018-01-17,13.970455555555557,14.852455555555554,4.561631818181818,-0.8819999999999979,23,-1.0515444444444437,13.968755586159403,0.0016999693961530227,-0.7919843474406508,-0.5137236695192857,-0.07216834595002211
2018-01-18,14.923205555555555,15.202622222222221,4.176254545454544,-0.2794166666666662,22,0.37359555555555524,13.830568486303202,1.092637069252353,-0.9847079212331996,0.23281538185335113,0.3008628426989185
2018-01-19,14.629555,15.0882,4.66954909090909,-0.45864500000000064,21,0.864599444444444,12.987906909035141,1.6416480909648588,-0.7259412463949867,0.485397330323393,0.1927142603842538
2018-01-22,15.037175000000001,15.231805,5.1938200000000005,-0.1946299999999983,18,1.329385000000002,12.940345965019503,2.096829034980498,-0.4542609422959715,0.7239317262054054,0.35284710047986495
2018-01-23,14.876622222222222,15.19648888888889,4.025001666666665,-0.31986666666666785,17,1.339532222222223,13.486910166595012,1.3897120556272107,-1.0471560481043076,0.7285849730532621,0.2947704618224097
2018-01-24,14.98016,15.238895,4.653827272727273,-0.2587349999999997,16,1.0097044444444432,13.917578727642644,1.062581272357356,-0.7186636060279292,0.554284382248226,0.34296178850915293
2018-01-25,15.238395,15.854330000000001,4.522885606060607,-0.6159350000000003,15,0.31518944444444585,14.743876517615234,0.49451848238476614,-0.7795761465262543,0.1917960532726665,0.4513104371470762
2018-01-26,14.929616666666668,15.740388888888889,3.6860636363636363,-0.8107722222222211,14,0.300061666666668,14.788640444650492,0.14097622201617632,-1.2006590852733288,0.1846287401838586,0.3367896284886082
2018-01-29,15.024044444444444,15.650411111111111,3.555954545454547,-0.6263666666666676,11,-0.013130555555557422,14.743710328733869,0.2803341157105752,-1.2578598653050508,0.025213339469743128,0.3805247289745586
2018-01-30,16.357366666666664,16.27693888888889,5.517663636363636,0.08042777777777488,10,1.4807444444444418,15.797739834357866,0.5596268323087976,-0.25553508075886666,0.8072087260142975,0.9201539482913444
2018-01-31,16.57186111111111,16.432788888888886,5.363436363636364,0.13907222222222515,9,1.591701111111112,15.976862727987779,0.5949983831233325,-0.3337727096034475,0.8602095373779954,1.0132252942644522
2018-02-01,15.399777777777778,15.63775,3.997963636363636,-0.23797222222222203,8,0.16138277777777787,16.933195773552747,-1.5334179957749683,-1.0268764484671202,0.11056063190332222,0.5468173289581514
2018-02-02,16.209427777777776,16.25458888888889,4.434899999999999,-0.04516111111111343,7,1.2798111111111083,12.929433007054017,3.279994770723759,-0.809757257617523,0.6907535508882711,0.8782214572592263
2018-02-05,18.438677777777777,18.07281111111111,6.564863636363636,0.36586666666666545,32,3.4146333333333327,15.24947980619513,3.1891979715826473,0.2737149953008341,1.786231453121777,1.7678540709283759
2018-02-06,26.688121428571428,22.522926249999998,11.238243333333333,4.16519517857143,31,10.330754761904764,22.08367493305606,4.6044464955153686,2.6185093266112234,5.081363994705534,4.840331678227462
2018-02-07,23.339890909090908,21.479144444444444,10.169547222222224,1.8607464646464642,30,6.768029797979796,22.193367857778494,1.146523051312414,2.063689450978822,3.246182519046241,3.4954551335459567
2018-02-08,24.309261111111113,20.23885,9.333658181818183,4.070411111111113,29,8.909483333333334,22.908675698122966,1.4005854129881463,1.6276229633028243,4.11961370051524,3.761242481936023
2018-02-09,31.52975892857143,22.311654166666667,11.670226136363638,9.218104761904762,28,15.320331150793653,23.915263050051124,7.614495878520305,2.7471145052341144,6.471093163032475,5.97858731882113
2018-02-13,28.640172222222223,21.70647,14.262239999999998,6.933702222222223,24,10.201494444444446,23.74770972901753,4.892462493204693,3.886655468956965,4.148406127466686,4.778451158469632
2018-02-14,26.90863125,22.739825,11.714293333333334,4.168806249999999,23,0.22050982142857123,23.047618545625863,3.8610127043741365,2.622650672853888,0.027630681518739528,4.069344539869937
2018-02-15,22.251061111111113,19.74854,9.910459999999997,2.5025211111111147,22,-1.0888297979797947,24.195146654328642,-1.944085543217529,1.7549875483661532,-0.5158179660313141,2.5410060765747917
2018-02-16,20.516599999999997,19.05907,9.31333909090909,1.4575299999999984,21,-3.7926611111111157,24.94923478214505,-4.432634782145055,1.4629342345336533,-1.6241764360714466,1.9719313190314731
2018-02-19,19.291977777777777,18.540287499999998,8.295442727272725,0.7516902777777794,18,-12.237781150793651,26.300758249145183,-7.008780471367405,0.9810745477660874,-4.8572732899968445,1.5756752409001697
2018-02-20,21.06358125,18.618187499999998,10.486557272727275,2.445393750000001,17,-7.576590972222224,26.355710634815672,-5.292129384815674,1.9771779445474156,-2.971077615120665,2.112308494139131
2018-02-21,20.066305555555555,18.33832,10.863335454545453,1.7279855555555557,16,-6.842325694444444,25.705078220458887,-5.638772664903332,2.122883833446874,-2.645124609898665,1.7866010692909173
2018-02-22,22.162855555555556,19.35132,15.008483636363636,2.8115355555555546,15,-0.08820555555555742,25.77563690462885,-3.6127813490732947,3.8886823777202184,-0.06404325640984347,2.4037388618208895
2018-02-23,19.523066666666665,18.2949,11.068177272727272,1.2281666666666666,14,-0.9935333333333318,25.989740117798398,-6.466673451131733,2.1058017412545085,-0.4103513710998065,1.5813913556653507
2018-02-26,19.09186111111111,17.612325,10.129770909090908,1.4795361111111127,11,-0.20011666666666628,26.57904205556742,-7.487180944456309,1.6734512258176937,-0.10752587953562427,1.4402188639179054
2018-02-27,19.13357777777778,17.508650000000003,11.227199090909092,1.6249277777777777,10,-1.930003472222218,27.014504326044854,-7.880926548267073,2.127520116391209,-0.7696333387346282,1.4424153565912043
2018-02-28,20.96175625,18.150550000000003,13.491045454545457,2.811206249999998,9,0.8954506944444454,27.019583450563996,-6.057827200563995,3.0448392620773,0.3089673238193175,1.9749404927930259
2018-03-01,24.31153888888889,19.28172,17.69832909090909,5.02981888888889,8,2.1486833333333344,27.34746451422533,-3.0359256253364393,4.619549165016764,0.7833094546902627,2.9215739429621195
2018-03-02,29.7504,20.8757125,16.66144,8.8746875,7,10.227333333333334,27.39059025795102,2.3598097420489808,4.040689643920475,3.7476943186022416,4.3402779835516565
2018-03-05,23.035856250000002,20.97305,9.63675,2.0628062500000013,39,3.9439951388888908,27.358357597679117,-4.322501347679115,1.2412892286051334,1.4000945988956321,2.3933167663852153
2018-03-06,20.9299375,20.0937625,7.478460000000002,0.8361750000000008,38,1.7963597222222205,27.339468334299365,-6.409530834299364,0.38329253741305924,0.6012541092000596,1.7829691853480227
2018-03-07,22.444761111111113,21.014809999999997,8.346687272727273,1.4299511111111158,37,1.4830048611111124,21.553504291001506,0.8912568201096072,0.7236283370183401,0.48595733871728475,2.1818532750288737
2018-03-08,21.331205555555556,19.9451,7.4110090909090935,1.386105555555556,36,-2.980333333333334,21.65254448309417,-0.3213389275386156,0.35179897973545277,-1.156863947098546,1.8598743078052191
2018-03-09,20.844494444444443,19.958661111111113,6.42052,0.8858333333333306,35,-8.905905555555556,21.295879085243538,-0.4513846407990947,-0.041531291862403084,-3.2628361963876302,1.711921055862562
2018-03-12,19.80569375,19.20531875,5.299842727272729,0.6003749999999997,32,-3.2301625000000023,20.38885142656112,-0.5831576765611217,-0.48659783912773286,-1.198477413499122,1.4184371104622044
2018-03-13,18.60313888888889,18.653277777777777,6.154227272727272,-0.05013888888888829,31,-2.326798611111112,20.27868796406875,-1.6755490751798625,-0.14974171677142356,-0.8663812308462034,1.084646624266386
2018-03-14,18.501694444444446,18.580355555555556,6.800870909090911,-0.07866111111110996,30,-3.9430666666666667,20.51214120835006,-2.0104467639056125,0.1022542812828326,-1.4400567159414215,1.0522386456075996
2018-03-15,18.27745,18.33341875,7.547816363636361,-0.055968749999998124,29,-3.0537555555555542,19.91709802899124,-1.639648028991239,0.39338745297243055,-1.1193849205349102,0.9860841763400825
2018-03-16,18.6208125,18.904200000000003,9.58027,-0.28338750000000346,28,-2.2236819444444436,19.603881790195672,-0.9830692901956724,1.1928111809441053,-0.8192931232150922,1.0732567053112059
2018-03-19,18.96163333333333,18.377777777777776,10.185316363636364,0.5838555555555551,25,-0.8440604166666681,18.392537128644896,0.5690962046884351,1.4212828867016198,-0.3253755372948742,1.1581365055561008
2018-03-20,19.388961111111108,19.20643888888889,9.596727272727271,0.18252222222221803,24,0.7858222222222189,18.151815980192403,1.2371451309187051,1.1786385237746773,0.25720005601478085,1.264699371959701
2018-03-22,17.702294444444444,18.084344444444447,8.965270909090908,-0.3820500000000031,22,-0.7994000000000021,18.544222904499094,-0.8419284600546497,0.9204147270877514,-0.3130714834949288,0.8059005907127048
2018-03-23,24.97821111111111,22.213005555555554,14.1844,2.765205555555557,21,6.70076111111111,24.388337969568123,0.5898731415429879,2.94417635858567,2.344655299889746,2.7115113444191326
2018-03-26,23.660577777777778,21.545416666666668,13.15007,2.11516111111111,18,5.039765277777779,24.388198793356832,-0.7276210155790537,2.4977261083228983,1.7363958058664593,2.3273478782275903
2018-03-27,19.930431249999998,19.36420625,9.51981,0.5662249999999993,17,0.9687979166666665,25.998063108315666,-6.067631858315668,1.0750664387624815,0.29539377501045977,1.3381933539190225
2018-03-28,22.083425,20.32451875,12.082234545454543,1.758906249999999,16,2.6944638888888903,25.865290461555208,-3.78186546155521,2.051519598633044,0.8981673743742836,1.87876695371887
2018-03-29,21.70859375,20.5891125,10.700600000000001,1.1194812499999998,15,4.0062993055555545,25.697475328470986,-3.9888815784709877,1.5034154226632188,1.349884290466646,1.7624209116176668
2018-03-30,20.240468749999998,19.610018750000002,10.169060000000002,0.6304499999999962,14,-4.737742361111113,25.764892893184477,-5.524424143184479,1.2859892981057603,-1.709363082135054,1.3752448621177094
2018-04-02,21.81633888888889,19.784866666666666,11.425509090909088,2.0314722222222237,11,-1.8442388888888885,24.094882920536005,-2.2785440316471153,1.7540190546031897,-0.6914502752722466,1.7637606920475173
2018-04-03,21.641225,20.02554375,12.14966,1.615681249999998,10,1.7107937500000006,24.02433905564097,-2.38311405564097,2.007931444906249,0.5533597637165018,1.7029616591705639
2018-04-04,20.8013625,19.495706249999998,11.68626,1.305656250000002,9,-1.2820624999999986,23.165496317697556,-2.3641338176975566,1.8105852512065947,-0.4884003557339997,1.4806226727881882
2018-04-05,20.136322222222223,19.035088888888886,11.189056363636364,1.1012333333333366,8,-1.572271527777776,23.603823876297813,-3.4675016540755905,1.6054916930092094,-0.5859611063453473,1.3027228240396564
2018-04-06,22.143050000000002,20.052806250000003,13.483979999999999,2.090243749999999,7,1.9025812500000043,23.592991300222554,-1.4499413002225516,2.434433202506736,0.6297217158313765,1.7899650360061525
2018-04-09,18.70024375,19.16228125,7.1218900000000005,-0.462037500000001,32,-3.116095138888891,23.602986472196044,-4.902742722196045,0.05274081492840528,-1.1282739560870434,0.921837663715945
2018-04-10,18.937683333333332,19.374561111111113,6.331061818181816,-0.4368777777777808,31,-2.7035416666666663,22.931498451605542,-3.9938151182722095,-0.24239882411833857,-0.9772680544682418,0.9767237653359815
2018-04-11,18.074093750000003,18.59115,7.838669999999997,-0.517056249999996,30,-2.727268749999997,22.852806269553483,-4.77871251955348,0.3176550191848862,-0.984293456727305,0.7571593945295793
2018-04-12,17.12846111111111,17.970783333333333,8.030625454545454,-0.8423222222222222,29,-3.0078611111111115,22.655390185042833,-5.526929073931722,0.38811797174567697,-1.0741579672665416,0.5206157648176296
2018-04-13,15.940727777777779,16.979144444444444,7.119765454545455,-1.0384166666666648,28,-6.202322222222223,22.741971188970705,-6.801243411192926,0.04678013865758766,-2.159660006273393,0.22376636457516494
2018-04-16,14.98611111111111,16.181166666666666,7.1664781818181815,-1.1950555555555553,25,-3.714132638888888,22.653780512574297,-7.667669401463186,0.06400433941129144,-1.2880049193320946,-0.011924288629856694
2018-04-17,14.107083333333332,15.429099999999998,6.573472727272728,-1.3220166666666664,24,-4.8306000000000004,22.3783301382295,-8.271246804896169,-0.1572660179878248,-1.656422271205281,-0.22765807041228198
2018-04-18,14.413544444444444,15.383866666666666,5.498309090909089,-0.9703222222222223,23,-3.660549305555559,22.75484766735203,-8.341303222907587,-0.5549077038119017,-1.2440671333071887,-0.14772527520396556
2018-04-19,14.00531875,15.272762499999999,6.128009090909092,-1.2674437499999982,22,-3.1231423611111104,22.55592446693689,-8.55060571693689,-0.3135987690756447,-1.0512771609688203,-0.2454121874405403
2018-04-20,13.411772222222222,14.879516666666667,5.741599999999998,-1.4677444444444454,21,-2.528955555555557,14.025034113728813,-0.6132618915065908,-0.4532153074218283,-0.8408557808408642,-0.3888407515430083
2018-04-23,13.401438888888888,14.787,5.983670909090909,-1.3855611111111124,18,-1.5846722222222223,14.167878174724105,-0.7664392858352169,-0.35640446831102535,-0.5112535933044823,-0.38615352229255445
2018-04-24,13.403694444444444,14.516211111111112,5.5323090909090915,-1.112516666666668,17,-0.7033888888888882,11.48067339927261,1.9230210451718328,-0.5210080864339229,-0.20464253699179888,-0.3801783698012648
2018-04-25,13.718338888888889,14.561827777777777,6.742027272727272,-0.8434888888888885,16,-0.695205555555555,10.082601414655329,3.6357374742335598,-0.05316697172449582,-0.1988349755951823,-0.29563564139245624
2018-04-26,13.9987,14.832566666666667,6.855527272727274,-0.8338666666666672,15,-0.006618750000001228,10.03432277534239,3.964377224657609,-0.004371974379982245,0.039005849014448084,-0.21986069668688685
2018-04-27,12.781994444444443,14.215477777777778,6.936007272727274,-1.433483333333335,14,-0.6297777777777789,9.26360769384156,3.5183867506028825,0.03268884861531316,-0.17610788787090548,-0.5233575388065584
2018-05-01,13.178344444444445,14.112288888888889,6.447099999999999,-0.9339444444444442,10,-0.2230944444444436,9.047710033607212,4.130634410837233,-0.15126150126583682,-0.03529672748961865,-0.41704393176951765
2018-05-02,12.203711111111112,13.411950000000001,8.207157272727274,-1.2082388888888893,9,-1.199983333333332,8.799803336438648,3.4039077746724633,0.5353004380267081,-0.37124237602559157,-0.659564896096727
2018-05-07,13.67531111111111,14.44207777777778,5.517316363636365,-0.766766666666669,32,-0.04302777777777855,8.849117254153763,4.826193856957348,-0.5068295181508714,0.021375140385937245,-0.28237640968255223
2018-05-08,12.838327777777778,13.852955555555557,4.977220000000001,-1.014627777777779,31,-1.1603722222222217,7.505119347388242,5.3332084303895355,-0.7135691794918677,-0.375066548272948,-0.4954997139353653
2018-05-09,12.932383333333334,13.892233333333333,5.415594545454546,-0.9598499999999994,30,0.1503888888888909,7.592926208906239,5.339457124427095,-0.5441675355822916,0.07434962703693962,-0.4717614145700985
2018-05-10,12.722955555555554,13.714933333333335,5.306243434343434,-0.9919777777777803,29,-0.4553888888888906,7.537834250613601,5.185121304941953,-0.5873345937947068,-0.15117335945639446,-0.5257894985398638
2018-05-11,12.668477777777778,13.746855555555555,5.418736363636365,-1.0783777777777779,28,0.4647666666666659,8.210701914743055,4.457775863034723,-0.5430632503051878,0.16893542300117112,-0.5406485409627052
2018-05-14,12.163905555555555,13.253611111111113,5.312040404040404,-1.0897055555555575,25,-1.5114055555555552,7.808849673655074,4.355055881900481,-0.5826779916417857,-0.5493070061248257,-0.6695697574560325
2018-05-15,11.91441,12.939225,5.77349090909091,-1.0248150000000003,24,-0.9239177777777776,7.871054527688134,4.043355472311866,-0.4016727268728039,-0.33443581117137633,-0.7309234430656374
2018-05-16,12.449638888888888,13.34083888888889,6.5468081818181805,-0.8912000000000013,23,-0.482744444444446,8.17213269273898,4.277506196149908,-0.10589596574019754,-0.17284204887150406,-0.5930876077737728
2018-05-17,11.947833333333334,14.123362499999999,5.84616909090909,-2.1755291666666654,22,-0.7751222222222207,8.250338552379645,3.697494780953688,-0.3824029945297902,-0.2762482445945761,-0.7191310442175948
2018-05-18,11.885795,13.976759999999999,6.047562727272727,-2.090964999999999,21,-0.7826827777777776,8.247780561289632,3.6380144387103677,-0.306530315689684,-0.2769279353491828,-0.7338615537975729
2018-05-21,12.086622222222221,14.152940000000001,5.871718181818181,-2.0663177777777797,18,-0.07728333333333381,7.0102252389040425,5.076396983318179,-0.3770725053979773,-0.020687190018653736,-0.6822350600465216
2018-05-22,11.650938888888888,13.83647,5.643259090909092,-2.1855311111111124,17,-0.2634711111111123,7.131973228703954,4.518965660184934,-0.46573187871222965,-0.090207694900596,-0.7926539670707832
2018-05-23,13.287015,14.42882,8.095118181818181,-1.1418049999999997,16,0.8373761111111122,8.562175386707212,4.724839613292788,0.48865065031240973,0.3067104470392013,-0.37692952605838254
2018-05-24,14.05306875,15.05235,8.567063636363638,-0.999281250000001,15,2.105235416666666,9.51311499112238,4.539953758877619,0.6685738908125536,0.7614081088956917,-0.183819408684411
2018-05-25,12.884177777777778,14.2348,8.359745454545456,-1.3506222222222224,14,0.9983827777777776,9.05788675671625,3.826291021061527,0.5859991035183801,0.35953338220346953,-0.4814471292410437
2018-05-28,12.463505555555557,13.81583,7.6464227272727285,-1.3523244444444433,11,0.37688333333333546,8.982602104129992,3.480903451425565,0.30837951732078045,0.13736129454738522,-0.5859292392954586
2018-05-29,13.986427777777777,14.077675,9.18390909090909,-0.09124722222222204,10,2.3354888888888894,9.092071250144375,4.894356527633402,0.9062434100134797,0.8491383295518893,-0.1972168704266176
2018-05-30,17.47018333333333,15.641210000000001,11.45216,1.8289733333333302,9,4.183168333333331,10.26122043860512,7.208962894728211,1.773759199166722,1.5092785127842645,0.6859931038439353
2018-05-31,14.89125,14.507750000000001,10.876590909090908,0.38349999999999795,8,0.8381812499999999,10.744662685033594,4.146587314966405,1.5381120558693238,0.30007403247266456,0.027716812622993407
2018-06-01,14.61550625,14.68525,8.138263636363636,-0.06974375000000066,7,1.7313284722222217,10.742770400101001,3.872735849898998,0.47877365410501077,0.6192300666228922,-0.044630861272094716
2018-06-04,12.832611111111111,13.83042,6.634663636363637,-0.9978088888888887,39,0.3691055555555547,11.886941959033152,0.9456691520779597,-0.10373786096209676,0.12231783455833835,-0.5002300763484132
2018-06-05,12.645233333333334,13.8414,6.159909090909091,-1.1961666666666666,38,-1.3411944444444437,11.911952847301272,0.7332804860320614,-0.2886449733493708,-0.49914204696633896,-0.5484749280793009
2018-06-06,12.399799999999999,13.6953625,6.384018181818181,-1.2955625000000008,37,-5.070383333333332,11.85768277572326,0.5421172242767387,-0.20085240051973283,-1.8329233598749095,-0.6105076564545372
2018-06-07,12.404672222222223,13.526625,5.809218181818183,-1.1219527777777767,36,-2.486577777777777,12.157984921478247,0.24668730074397516,-0.4228002492675285,-0.8995042921725837,-0.6098767290853297
2018-06-08,13.149461111111112,14.155338888888888,7.804190909090908,-1.0058777777777763,35,-1.4660451388888873,11.648848527248129,1.5006125838629831,0.34519603217834,-0.5308664575243854,-0.4214623236002321
2018-06-11,13.050583333333334,14.088899999999999,7.17930909090909,-1.038316666666665,32,0.21797222222222246,11.654869748286929,1.3957135850464049,0.09960250746395577,0.07543510208973646,-0.447306446347818
2018-06-12,12.818466666666666,13.80321111111111,7.122702727272728,-0.9847444444444449,31,0.17323333333333224,11.690183500708883,1.1282831659577823,0.07539031105241963,0.062285943311856926,-0.5046350466427157
2018-06-13,11.99745,13.314816666666667,6.895399090909089,-1.3173666666666666,30,-0.40234999999999843,11.630759451715393,0.36669054828460723,-0.017157405695822792,-0.14395034000856796,-0.7125137708798687
2018-06-14,12.811444444444444,13.73328888888889,8.07988181818182,-0.9218444444444458,29,0.4067722222222212,12.056582686190923,0.7548617582535204,0.437832069137623,0.14877064271933513,-0.5043534569648344
2018-06-15,11.965188888888889,13.389033333333334,8.081760909090908,-1.4238444444444447,28,-1.1842722222222228,12.105134754420783,-0.13994586553189414,0.4342069952835909,-0.4209700172047975,-0.718398303278057
2018-06-18,13.236711111111111,13.969149999999999,9.193109090909092,-0.732438888888888,25,0.18612777777777723,12.308939205041565,0.9277719060695464,0.8596209304469973,0.07331720575809347,-0.39455933068154764
2018-06-19,16.61152222222222,15.657866666666667,11.7059,0.953655555555553,24,3.7930555555555543,13.738414190554202,2.8731080316680178,1.8170140778861843,1.3611602841367665,0.4610383232422964
2018-06-20,14.153233333333333,14.639961111111111,10.509154545454544,-0.4867277777777783,23,2.155783333333332,14.004998161444915,0.14823517188841784,1.3428344044741332,0.7673549484723934,-0.16778997371836835
2018-06-21,13.293188888888888,14.284688888888889,10.060045454545456,-0.9915000000000003,22,0.48174444444444475,13.556784261687172,-0.2635953727982834,1.1605556641318044,0.163762660863984,-0.38866167607485697
2018-06-22,14.613022222222222,14.77678888888889,10.52442181818182,-0.1637666666666675,21,2.647833333333333,13.877763414109756,0.7352588081124658,1.3278409164320648,0.9353229066021699,-0.05438649839554438
2018-06-25,15.66076111111111,15.127194444444445,11.616109090909092,0.5335666666666654,18,2.4240499999999994,14.161817258224573,1.498943852886537,1.7281324720508557,0.849196239996944,0.2100224539656531
2018-06-26,15.233272222222222,15.145433333333333,11.911118181818184,0.08783888888888924,17,-1.3782499999999978,14.03058090233779,1.2026913198844316,1.8201673814616037,-0.5119975060576172,0.09708805839651269
2018-06-27,16.075783333333334,15.275572222222223,12.217444545454548,0.8002111111111105,16,1.922550000000001,12.891127118127727,3.1846562152056066,1.9139810045383652,0.6659736491293069,0.3085165256292429
2018-06-28,16.686677777777778,15.83756111111111,13.373086363636363,0.8491166666666672,15,3.393488888888889,12.564635553605688,4.122042224172089,2.316610058654891,1.1839021926958064,0.4605775837099862
2018-06-29,16.60601666666667,15.581683333333334,12.073100000000002,1.0243333333333347,14,1.992994444444447,12.560095941297043,4.045920725369626,1.810258135234189,0.6799238239751021,0.43522892335064445
2018-07-02,21.82450625,17.8302875,16.498969999999996,3.994218749999998,11,6.163745138888888,13.909800663626621,7.914705586373378,3.363231763883557,2.138797941891603,1.7576587629611278
2018-07-03,19.98818888888889,17.352738888888886,13.813173636363636,2.6354500000000023,10,4.7549166666666665,13.816819720112058,6.171369168776831,2.3502981474836764,1.6249776095136583,1.2772665955548366
2018-07-04,18.02776111111111,16.76643333333333,11.717036363636364,1.2613277777777796,9,1.9519777777777776,13.668301680638145,4.359459430472967,1.5807946379562394,0.6360455879867756,0.7701219009016304
2018-07-05,19.631175,17.1062,11.86449,2.5249749999999977,8,2.944497222222221,13.197745454216259,6.43342954578374,1.6174060661421885,0.978238756729681,1.1704149868857499
2018-07-06,17.35555,16.043333333333333,9.504134545454548,1.312216666666668,7,0.749533333333332,14.046623922648168,3.308926077351833,0.7713606668390428,0.20728403704828083,0.5839146374978158
2018-07-09,14.6526125,15.022606249999999,7.313163636363637,-0.369993749999999,32,-7.171893749999999,14.732242348848684,-0.0796298488486844,-0.01034196751362127,-2.528320942220514,-0.11045214507305522
2018-07-10,13.610777777777777,14.187527777777778,7.762345454545455,-0.5767500000000005,31,-6.377411111111112,14.92311849321891,-1.3123407154411328,0.14971741294344146,-2.221576807801234,-0.37754588463572997
2018-07-11,15.111831250000002,15.16079375,8.572636363636361,-0.048962499999998244,30,-2.9159298611111097,15.22545851906363,-0.11362726906362752,0.4374805156681444,-1.025911290627605,0.004907894076944809
2018-07-12,14.20875,14.815100000000001,8.065745454545455,-0.6063500000000008,29,-5.422424999999999,15.70217423513055,-1.4934242351305507,0.26108642542414656,-1.8634142915901781,-0.22721173356339763
2018-07-13,13.192477777777778,13.868144444444443,8.103916363636364,-0.6756666666666646,28,-4.1630722222222225,17.052229781947798,-3.8597520041700193,0.2760092096741921,-1.4215553787410538,-0.4868402668786531
2018-07-17,13.551905555555555,13.868538888888889,8.729127272727272,-0.31663333333333377,24,-1.100706944444445,15.555992712427075,-2.0040871568715204,0.5030003229307778,-0.37599184942211417,-0.3932313370369851
2018-07-18,13.357688888888887,13.832705555555556,7.679227272727273,-0.47501666666666864,23,-0.2530888888888896,15.023776617492308,-1.6660877286034204,0.13025986784956217,-0.08501929165076351,-0.44132458074597136
2018-07-19,13.513422222222221,14.0151,7.4661636363636354,-0.501677777777779,22,-1.5984090277777803,14.88956210340576,-1.3761398811835388,0.05263959805572404,-0.5421391236999565,-0.40287254530120925
2018-07-20,13.532055555555555,14.258622222222222,7.737818181818183,-0.7265666666666668,21,-0.6766944444444452,14.643278168015836,-1.1112226124602813,0.14699290973845722,-0.2306220509984965,-0.40106437760351277
2018-07-23,15.874311111111112,15.551577777777778,8.693127272727272,0.32273333333333376,18,2.6818333333333335,15.16596813799462,0.7083429731164923,0.48619507339321755,0.9074046825953488,0.19592629336875614
2018-07-24,14.429883333333333,14.570916666666665,7.536517272727272,-0.14103333333333268,17,0.8779777777777777,15.266388203458392,-0.8365048701250597,0.06920649710906344,0.2871839943122624,-0.17913416811928345
2018-07-25,13.848672222222223,13.955355555555556,7.654781818181817,-0.1066833333333328,16,0.490983333333336,15.276891930730935,-1.4282197085087116,0.10891558740961362,0.14948255058136134,-0.3324482238072683
2018-07-26,14.1241,14.030988888888889,7.783718181818182,0.09311111111111181,15,0.610677777777779,15.290569171260335,-1.166469171260335,0.15415948609631883,0.188216708460915,-0.2648400797095643
2018-07-27,13.751066666666667,13.748772222222222,7.0788636363636375,0.002294444444444821,14,0.2190111111111115,15.385911053378601,-1.6348443867119347,-0.10042957402454641,0.05261601575522575,-0.365418258880754
2018-07-30,15.71961111111111,14.430933333333332,7.621909090909089,1.288677777777778,11,-0.15470000000000184,13.146193144101609,2.573417967009501,0.09277043559011748,-0.07827432190600402,0.1391483999298211
2018-07-31,13.60028888888889,13.350999999999999,6.942018181818181,0.24928888888889134,10,-0.8295944444444423,13.112139173048465,0.4881497158404251,-0.15225760999553156,-0.3106715876448723,-0.4177523047610776
2018-08-01,12.8545,12.732305555555556,4.762727272727272,0.12219444444444427,9,-0.9941722222222236,13.18992617471981,-0.3354261747198102,-0.9298874157788175,-0.36573350637182156,-0.6154670976134013
2018-08-02,13.800699999999999,13.494944444444444,10.060410909090912,0.3057555555555549,8,-0.32340000000000124,13.470986912472815,0.32971308752718365,0.964723793526227,-0.13522948354420314,-0.37175456896987485
2018-08-03,12.997994444444444,13.325322222222223,8.188936363636362,-0.32732777777777855,7,-0.7530722222222224,13.056948621963166,-0.05895417751872145,0.2930431392798388,-0.2826619252476635,-0.5871398937319133
2018-08-06,13.245938888888888,13.346055555555555,6.1603200000000005,-0.10011666666666663,39,-2.4736722222222216,12.485780569631652,0.7601583192572363,-0.4320224816071159,-0.8683244724669996,-0.5265060102539842
2018-08-07,12.611799999999999,12.85768888888889,5.671963636363635,-0.24588888888889038,38,-0.9884888888888916,12.506330967267914,0.10546903273208486,-0.6018124195489242,-0.3551061404195443,-0.6952607513745719
2018-08-08,12.636894444444444,12.964327777777779,5.992595454545455,-0.32743333333333524,37,-0.21760555555555605,11.554250259033676,1.0826441854107678,-0.48327957597312987,-0.08974689283535255,-0.6908152243581941
2018-08-09,12.280650000000001,12.620688888888889,6.001185454545455,-0.34003888888888767,36,-1.5200499999999977,10.989224271432969,1.2914257285670327,-0.4776446505402644,-0.5340451412481191,-0.7868770735906774
2018-08-10,13.628966666666667,13.650105555555555,7.1672909090909105,-0.021138888888888374,35,0.6309722222222227,10.060631697525558,3.568334969141109,-0.06385420932259042,0.20299952594498857,-0.43556284809003265
2018-08-13,15.92356111111111,15.12748888888889,8.565714545454547,0.7960722222222216,32,2.6776222222222223,12.160754700892475,3.7628064102186354,0.4334017556169591,0.8988844340836111,0.16746765367051705
